head,prompt_count,base_token_prob_delta_mean,base_token_prob_decrease_ratio,base_token_changed_ratio,base_token_logit_delta_mean,base_token_rank_post_mean,entropy_delta_mean,kl_divergence_mean
L10.H9,100,-0.0005340576171875,0.52,0.0,-0.004453125,1,0.008367847800254822,0.00019074582574830857
L11.H7,100,-0.0005316162109375,0.51,0.01,0.03625,1,-0.007558005303144455,0.0022096672258339824
L22.H0,100,-0.000517578125,0.58,0.0,-0.010625,1,0.006150904893875122,0.00016561832722800318
L2.H6,100,-0.0005169677734375,0.52,0.0,0.001484375,1,0.0038592869043350218,0.00029894630493799924
L18.H13,100,-0.0005084228515625,0.49,0.0,-0.00984375,1,0.007571544349193573,0.0026121249112475197
L1.H10,100,-0.00049072265625,0.54,0.0,0.002265625,1,0.0031716249883174895,0.00016834317564644153
L20.H15,100,-0.0004754638671875,0.45,0.0,-0.00578125,1,0.002998497113585472,0.0003771151663386263
L12.H3,100,-0.000450439453125,0.52,0.02,-0.02234375,1,-0.012004605233669282,0.009518829577064025
L20.H13,100,-0.0004473876953125,0.48,0.0,-0.00484375,1,0.003672488033771515,0.00017340321498522825
L21.H13,100,-0.0004266357421875,0.45,0.0,-0.00171875,1,0.0026888299733400347,8.151977242050634e-05
L10.H11,100,-0.0004156494140625,0.47,0.0,0.00796875,1,0.00105383537709713,0.00017454678209105623
L19.H7,100,-0.000413818359375,0.49,0.0,0.005390625,1,0.0009864582121372222,0.0009673383026711235
L1.H2,100,-0.000408935546875,0.48,0.0,0.005390625,1,-0.0037225648760795594,0.00047827138077991547
L22.H6,100,-0.000408935546875,0.47,0.0,-0.00078125,1,0.0019418562203645706,0.00014047264583496143
L13.H10,100,-0.000384521484375,0.47,0.0,-0.0040625,1,0.0006807155907154084,0.00022472581342299235
L1.H14,100,-0.000379638671875,0.46,0.0,-0.004375,1,0.0034294351935386658,0.0001518371468046098
L20.H12,100,-0.00037109375,0.39,0.0,-0.005,1,0.0060553750395774845,0.0008343909169707331
L20.H6,100,-0.0003387451171875,0.41,0.0,-0.006484375,1,0.0013793589174747468,0.00024092085755910374
L15.H4,100,-0.000302734375,0.46,0.0,-7.8125e-05,1,-0.0007651324570178985,0.00034273295828825213
L17.H0,100,-0.000279541015625,0.47,0.0,-0.006640625,1,0.002956050708889961,0.00035693351150257514
L19.H10,100,-0.000242919921875,0.54,0.0,-0.0025,1,0.0012318342924118042,0.00017316643845333602
L19.H9,100,-0.0002386474609375,0.5,0.0,-0.006328125,1,0.0067261791229248045,0.0008898798551308573
L21.H9,100,-0.000238037109375,0.46,0.0,0.000703125,1,0.0019834885001182557,0.00013536006401409394
L20.H7,100,-0.000198974609375,0.51,0.0,0.01625,1,-0.004782807528972626,0.0012008854496889398
L19.H3,100,-0.000191650390625,0.45,0.0,0.00140625,1,0.0003948017954826355,0.00014237237792258384
L22.H9,100,-0.000191650390625,0.43,0.0,-0.007265625,1,0.0019915615767240524,0.0004743517958377197
L5.H15,100,-0.00018310546875,0.51,0.0,0.003046875,1,-0.005317789018154145,0.0007438802225078689
L18.H7,100,-0.0001788330078125,0.47,0.0,-0.00625,1,0.0013390259444713592,0.0001440254121826001
L14.H10,100,-0.0001666259765625,0.46,0.0,0.0003125,1,-0.0022578248381614685,0.0007706753382080933
L16.H9,100,-0.000159912109375,0.43,0.0,0.00171875,1,-0.00042895056307315824,0.00011148087531182683
L22.H5,100,-0.000140380859375,0.43,0.0,-0.001484375,1,0.0008996354788541794,0.00013300716615958664
L15.H15,100,-0.00013671875,0.5,0.0,-0.0059375,1,0.0027936425060033796,0.00046270450206066017
L2.H4,100,-0.0001300048828125,0.44,0.0,0.002890625,1,-0.002681894898414612,0.00029885275869673934
L18.H11,100,-0.000115966796875,0.4,0.0,-0.005546875,1,0.002547001838684082,0.00014370543694894878
L16.H10,100,-6.103515625e-05,0.5,0.0,-0.004453125,1,0.0015239429473876953,0.00024222730316978414
L16.H4,100,-5.859375e-05,0.47,0.0,-0.00140625,1,-0.0001773802936077118,0.0001441094287292799
L11.H12,100,-5.7373046875e-05,0.44,0.0,0.008359375,1,-0.00032207131385803223,0.00020325088213212438
L14.H8,100,-2.62451171875e-05,0.5,0.0,-0.01203125,1,0.004244252294301987,0.00026491732882277574
L3.H3,100,8.544921875e-06,0.49,0.0,-0.008046875,1,0.0009751356393098832,0.00031574499045746053
L2.H0,100,4.8828125e-05,0.45,0.0,-0.001328125,1,-0.0010346671938896179,0.0001851940093911253
L23.H1,100,6.16455078125e-05,0.51,0.0,-0.02328125,1,5.381762981414795e-05,0.00021241045111310088
L8.H11,100,7.4462890625e-05,0.49,0.0,0.019921875,1,0.006850189864635468,0.0017209792620997177
L0.H5,100,7.99560546875e-05,0.49,0.0,0.0059375,1,-0.007854104489088059,0.0007862363636377268
L22.H15,100,8.23974609375e-05,0.45,0.0,0.000546875,1,-0.0005171646177768708,0.00015536690305452793
