head,prompt_index,prompt,base_token_prob_delta,base_token_logit_delta,base_token_changed,base_token_rank_post,baseline_entropy,modified_entropy,entropy_delta,kl_divergence
L0.H7,11,"T, U,",-0.0069580078125,-0.0703125,False,1,4.526601791381836,4.5492658615112305,0.02266407012939453,0.0031610531732439995
L0.H7,12,"B, C,",-0.00244140625,-0.015625,False,1,2.532994031906128,2.541883945465088,0.008889913558959961,0.00027210963889956474
L0.H7,13,"Up, Down,",-0.0029296875,0.0,False,1,3.3893039226531982,3.4084572792053223,0.019153356552124023,0.0008133419323712587
L0.H7,14,"April, May,",0.00390625,0.03125,False,1,1.6733434200286865,1.6562199592590332,-0.01712346076965332,0.0004936928162351251
L0.H7,15,"100, 101,",-0.00390625,-0.0859375,False,1,3.5318715572357178,3.563803195953369,0.03193163871765137,0.0032288413494825363
L0.H7,16,"Tuesday, Wednesday,",0.005615234375,0.0859375,False,1,2.9783997535705566,2.9324705600738525,-0.0459291934967041,0.002567524090409279
L0.H7,17,"Thursday, Friday,",-0.00390625,0.015625,False,1,2.369088649749756,2.3730196952819824,0.0039310455322265625,0.0017152833752334118
L0.H7,18,"March, April,",0.01025390625,0.0625,False,1,1.3285362720489502,1.2986193895339966,-0.029916882514953613,0.0012263704556971788
L0.H7,19,"East, South,",0.008056640625,0.03125,False,1,2.7817726135253906,2.7758915424346924,-0.005881071090698242,0.001154583878815174
L0.H7,20,"Friday, Saturday,",0.0087890625,0.078125,False,1,2.5033023357391357,2.4537055492401123,-0.04959678649902344,0.0022434983402490616
L0.H7,21,"99, 100,",0.00128173828125,-0.0625,False,1,4.915748596191406,4.940231800079346,0.024483203887939453,0.005103440955281258
L0.H7,22,"A, B,",-0.0087890625,-0.109375,False,1,2.140479326248169,2.2032148838043213,0.06273555755615234,0.0004972326569259167
L0.H7,23,"January, February,",0.0107421875,0.0625,False,1,1.2851768732070923,1.2544996738433838,-0.030677199363708496,0.0009978702291846275
L0.H7,24,"May, June,",0.013671875,0.078125,False,1,1.3450031280517578,1.2976508140563965,-0.04735231399536133,0.0007871342822909355
L0.H7,25,"1, 2,",0.025390625,0.015625,False,1,3.0380711555480957,3.0020060539245605,-0.036065101623535156,0.005630331113934517
L0.H7,26,"November, December,",0.012939453125,0.0625,False,1,2.9685099124908447,2.9391183853149414,-0.02939152717590332,0.0012537585571408272
L0.H8,0,"10, 11,",0.00439453125,0.0078125,False,1,3.2723989486694336,3.251920461654663,-0.020478487014770508,0.0004662121646106243
L0.H8,1,"3, 4,",0.008056640625,-0.015625,False,1,3.762195587158203,3.7703816890716553,0.008186101913452148,0.0014929287135601044
L0.H8,2,"Monday, Tuesday,",0.0078125,0.046875,False,1,1.582030177116394,1.5472067594528198,-0.03482341766357422,0.00038363353814929724
L0.H8,3,"5, 6,",0.01025390625,0.0390625,False,1,3.500905990600586,3.4727566242218018,-0.02814936637878418,0.0009629889391362667
L0.H8,4,"4, 5,",0.004150390625,-0.0234375,False,1,3.9696288108825684,3.9833996295928955,0.013770818710327148,0.0011483177077025175
L0.H8,5,"7, 8,",0.0146484375,0.09375,False,1,3.577009677886963,3.5100340843200684,-0.06697559356689453,0.0013378385920077562
L0.H8,6,"North, East,",-0.001220703125,-0.0234375,False,1,2.096099615097046,2.1058077812194824,0.009708166122436523,7.617170922458172e-05
L0.H8,7,"20, 21,",0.001953125,0.0078125,False,1,3.33726167678833,3.3309059143066406,-0.006355762481689453,0.00020585430320352316
L0.H8,8,"Saturday, Sunday,",0.00146484375,0.0,False,1,2.383121967315674,2.3817622661590576,-0.001359701156616211,-0.0002634336706250906
L0.H8,9,"February, March,",0.00048828125,0.015625,False,1,1.405761480331421,1.401701807975769,-0.0040596723556518555,0.0001438421313650906
L0.H8,10,"2, 3,",0.0003662109375,-0.03125,False,1,3.9650635719299316,3.9749577045440674,0.009894132614135742,0.00039704126538708806
L0.H8,11,"T, U,",0.000732421875,0.015625,False,1,4.526601791381836,4.5179762840271,-0.008625507354736328,0.0002199723239755258
L0.H8,12,"B, C,",-0.00146484375,0.0,False,1,2.532994031906128,2.5298666954040527,-0.0031273365020751953,-0.00012032769154757261
L0.H8,13,"Up, Down,",-0.0048828125,-0.015625,False,1,3.3893039226531982,3.400144577026367,0.010840654373168945,-1.179007813334465e-05
L0.H8,14,"April, May,",-0.005859375,0.0,False,1,1.6733434200286865,1.6799427270889282,0.006599307060241699,0.00041824678191915154
L0.H8,15,"100, 101,",-0.000244140625,0.0,False,1,3.5318715572357178,3.5387017726898193,0.0068302154541015625,-0.00010444564395584166
L0.H8,16,"Tuesday, Wednesday,",0.009521484375,0.0546875,False,1,2.9783997535705566,2.9395501613616943,-0.038849592208862305,0.0006878871354274452
L0.H8,17,"Thursday, Friday,",0.01123046875,0.0546875,False,1,2.369088649749756,2.310344696044922,-0.058743953704833984,0.0012346324510872364
L0.H8,18,"March, April,",0.00048828125,0.015625,False,1,1.3285362720489502,1.324350357055664,-0.004185914993286133,0.0003648664278443903
L0.H8,19,"East, South,",-0.002197265625,-0.015625,False,1,2.7817726135253906,2.7890303134918213,0.007257699966430664,0.00011282396735623479
L0.H8,20,"Friday, Saturday,",0.0029296875,0.0,False,1,2.5033023357391357,2.4946601390838623,-0.008642196655273438,4.697195254266262e-05
L0.H8,21,"99, 100,",0.00091552734375,0.0078125,False,1,4.915748596191406,4.913422107696533,-0.002326488494873047,0.00013322947779670358
L0.H8,22,"A, B,",-0.0078125,-0.0390625,False,1,2.140479326248169,2.173861026763916,0.03338170051574707,0.0002985079772770405
L0.H8,23,"January, February,",-0.00537109375,-0.015625,False,1,1.2851768732070923,1.3034248352050781,0.01824796199798584,0.00010023685172200203
L0.H8,24,"May, June,",-0.00634765625,-0.015625,False,1,1.3450031280517578,1.3618429899215698,0.01683986186981201,0.0002254353603348136
L0.H8,25,"1, 2,",0.0029296875,0.0078125,False,1,3.0380711555480957,3.035759925842285,-0.002311229705810547,0.0005072036292403936
L0.H8,26,"November, December,",0.000732421875,0.015625,False,1,2.9685099124908447,2.954514503479004,-0.01399540901184082,0.00017981382552534342
L0.H9,0,"10, 11,",0.009521484375,0.03125,False,1,3.2723989486694336,3.2315709590911865,-0.04082798957824707,0.0010734132956713438
L0.H9,1,"3, 4,",0.01513671875,0.0703125,False,1,3.762195587158203,3.694655179977417,-0.06754040718078613,0.0019103232771158218
L0.H9,2,"Monday, Tuesday,",-0.01953125,-0.09375,False,1,1.582030177116394,1.6631864309310913,0.08115625381469727,0.0010388861410319805
L0.H9,3,"5, 6,",0.013427734375,0.0546875,False,1,3.500905990600586,3.4637632369995117,-0.03714275360107422,0.0012566917575895786
L0.H9,4,"4, 5,",0.0093994140625,0.015625,False,1,3.9696288108825684,3.906583309173584,-0.06304550170898438,0.0019922147039324045
L0.H9,5,"7, 8,",0.011962890625,0.0703125,False,1,3.577009677886963,3.5325214862823486,-0.04448819160461426,0.001149598741903901
L0.H9,6,"North, East,",0.000244140625,0.0,False,1,2.096099615097046,2.0974345207214355,0.0013349056243896484,-9.599905752111226e-05
L0.H9,7,"20, 21,",0.0078125,0.0546875,False,1,3.33726167678833,3.30692720413208,-0.03033447265625,0.0007869994733482599
L0.H9,8,"Saturday, Sunday,",-0.01025390625,-0.046875,False,1,2.383121967315674,2.428114414215088,0.04499244689941406,0.00029296628781594336
L0.H9,9,"February, March,",-0.00732421875,-0.015625,False,1,1.405761480331421,1.4272536039352417,0.0214921236038208,0.0002420266391709447
L0.H9,10,"2, 3,",0.011962890625,0.046875,False,1,3.9650635719299316,3.901942729949951,-0.06312084197998047,0.0029552492778748274
L0.H9,11,"T, U,",0.0045166015625,0.046875,False,1,4.526601791381836,4.494975566864014,-0.031626224517822266,0.0007353972177952528
L0.H9,12,"B, C,",0.008544921875,0.0390625,False,1,2.532994031906128,2.5252773761749268,-0.007716655731201172,0.0007700501009821892
L0.H9,13,"Up, Down,",-0.001953125,-0.0234375,False,1,3.3893039226531982,3.422365665435791,0.03306174278259277,0.00012343877460807562
L0.H9,14,"April, May,",-0.00537109375,-0.03125,False,1,1.6733434200286865,1.6889482736587524,0.015604853630065918,0.00026929372688755393
L0.H9,15,"100, 101,",0.005615234375,0.0703125,False,1,3.5318715572357178,3.50396466255188,-0.02790689468383789,0.0008774354355409741
L0.H9,16,"Tuesday, Wednesday,",-0.0361328125,-0.1171875,False,1,2.9783997535705566,3.055126428604126,0.07672667503356934,0.004266785457730293
L0.H9,17,"Thursday, Friday,",-0.02783203125,-0.109375,False,1,2.369088649749756,2.4722843170166016,0.1031956672668457,0.002373493742197752
L0.H9,18,"March, April,",0.001953125,0.03125,False,1,1.3285362720489502,1.3184993267059326,-0.010036945343017578,0.0002946133026853204
L0.H9,19,"East, South,",-0.001953125,-0.015625,False,1,2.7817726135253906,2.786158800125122,0.004386186599731445,0.00020523695275187492
L0.H9,20,"Friday, Saturday,",-0.02001953125,-0.0703125,False,1,2.5033023357391357,2.537640333175659,0.03433799743652344,0.001355862128548324
L0.H9,21,"99, 100,",0.00225830078125,0.046875,False,1,4.915748596191406,4.88893985748291,-0.026808738708496094,0.000512865197379142
L0.H9,22,"A, B,",0.01171875,0.046875,False,1,2.140479326248169,2.109682321548462,-0.03079700469970703,0.0010614283382892609
L0.H9,23,"January, February,",-0.00439453125,0.0,False,1,1.2851768732070923,1.2962076663970947,0.011030793190002441,0.00018851552158594131
L0.H9,24,"May, June,",-0.00390625,0.0,False,1,1.3450031280517578,1.3552751541137695,0.010272026062011719,4.83951298519969e-05
L0.H9,25,"1, 2,",-0.00390625,-0.0078125,False,1,3.0380711555480957,3.057218074798584,0.01914691925048828,0.00044375169090926647
L0.H9,26,"November, December,",0.001220703125,0.0234375,False,1,2.9685099124908447,2.959901809692383,-0.008608102798461914,0.0001223650760948658
L0.H10,0,"10, 11,",-0.009033203125,-0.0234375,False,1,3.2723989486694336,3.308154821395874,0.03575587272644043,0.000432013301178813
L0.H10,1,"3, 4,",-0.0115966796875,0.0390625,False,1,3.762195587158203,3.778977870941162,0.016782283782958984,0.001867141341790557
L0.H10,2,"Monday, Tuesday,",-0.00634765625,-0.03125,False,1,1.582030177116394,1.6071909666061401,0.025160789489746094,6.920317537151277e-05
L0.H10,3,"5, 6,",-0.004638671875,0.015625,False,1,3.500905990600586,3.5157439708709717,0.014837980270385742,0.0005941987037658691
L0.H10,4,"4, 5,",-0.0062255859375,0.0,False,1,3.9696288108825684,3.9895496368408203,0.019920825958251953,0.0004471192369237542
L0.H10,5,"7, 8,",-0.002197265625,0.03125,False,1,3.577009677886963,3.5683441162109375,-0.00866556167602539,0.000394920032704249
L0.H10,6,"North, East,",-0.004150390625,-0.046875,False,1,2.096099615097046,2.1163992881774902,0.020299673080444336,0.0002867700532078743
L0.H10,7,"20, 21,",-0.006103515625,-0.0390625,False,1,3.33726167678833,3.3722877502441406,0.03502607345581055,0.00034497654996812344
L0.H10,8,"Saturday, Sunday,",-0.001953125,-0.015625,False,1,2.383121967315674,2.3992326259613037,0.016110658645629883,-0.00010427046800032258
L0.H10,9,"February, March,",-0.00341796875,0.0,False,1,1.405761480331421,1.4175350666046143,0.01177358627319336,-0.00016801472520455718
L0.H10,10,"2, 3,",-0.0062255859375,0.0234375,False,1,3.9650635719299316,3.980273485183716,0.01520991325378418,0.001049174927175045
L0.H10,11,"T, U,",-0.0023193359375,-0.015625,False,1,4.526601791381836,4.532199859619141,0.0055980682373046875,0.00011587169137783349
L0.H10,12,"B, C,",-0.0068359375,-0.0390625,False,1,2.532994031906128,2.551936626434326,0.018942594528198242,0.00011866772547364235
L0.H10,13,"Up, Down,",-0.006591796875,-0.0234375,False,1,3.3893039226531982,3.4114317893981934,0.022127866744995117,0.00011323485523462296
L0.H10,14,"April, May,",-0.00341796875,-0.015625,False,1,1.6733434200286865,1.685760736465454,0.012417316436767578,0.0003724960843101144
L0.H10,15,"100, 101,",-0.005615234375,-0.046875,False,1,3.5318715572357178,3.5515034198760986,0.01963186264038086,0.00015509044169448316
L0.H10,16,"Tuesday, Wednesday,",-0.003662109375,-0.015625,False,1,2.9783997535705566,2.9907593727111816,0.012359619140625,0.00023632220108993351
L0.H10,17,"Thursday, Friday,",0.00390625,0.0078125,False,1,2.369088649749756,2.3580994606018066,-0.010989189147949219,0.0003012805536855012
L0.H10,18,"March, April,",0.0029296875,0.015625,False,1,1.3285362720489502,1.3174867630004883,-0.011049509048461914,0.0002897281665354967
L0.H10,19,"East, South,",0.0,-0.0078125,False,1,2.7817726135253906,2.7861714363098145,0.004398822784423828,0.00017685373313724995
L0.H10,20,"Friday, Saturday,",0.0009765625,-0.015625,False,1,2.5033023357391357,2.51627254486084,0.012970209121704102,7.454592559952289e-05
L0.H10,21,"99, 100,",-0.000732421875,-0.015625,False,1,4.915748596191406,4.934623718261719,0.0188751220703125,0.0002624179469421506
L0.H10,22,"A, B,",-0.0048828125,-0.0234375,False,1,2.140479326248169,2.1587209701538086,0.01824164390563965,7.932016160339117e-06
L0.H10,23,"January, February,",-0.0029296875,-0.015625,False,1,1.2851768732070923,1.2968237400054932,0.011646866798400879,-6.782333366572857e-05
L0.H10,24,"May, June,",-0.0048828125,-0.03125,False,1,1.3450031280517578,1.3649353981018066,0.019932270050048828,5.130714271217585e-06
L0.H10,25,"1, 2,",-0.00732421875,-0.015625,False,1,3.0380711555480957,3.0571095943450928,0.01903843879699707,0.0007223915308713913
L0.H10,26,"November, December,",0.0,0.0078125,False,1,2.9685099124908447,2.9696483612060547,0.001138448715209961,5.944009171798825e-05
L0.H11,0,"10, 11,",0.07666015625,0.3515625,False,1,3.2723989486694336,2.927431344985962,-0.3449676036834717,0.01725015789270401
L0.H11,1,"3, 4,",0.057373046875,0.0625,False,1,3.762195587158203,3.6184051036834717,-0.14379048347473145,0.03278612345457077
L0.H11,2,"Monday, Tuesday,",0.037109375,0.25,False,1,1.582030177116394,1.4064043760299683,-0.17562580108642578,0.004723431076854467
L0.H11,3,"5, 6,",0.04296875,0.21875,False,1,3.500905990600586,3.3107922077178955,-0.19011378288269043,0.014938844367861748
L0.H11,4,"4, 5,",0.068115234375,0.234375,False,1,3.9696288108825684,3.816192150115967,-0.15343666076660156,0.02902756817638874
L0.H11,5,"7, 8,",0.048583984375,0.296875,False,1,3.577009677886963,3.357241630554199,-0.21976804733276367,0.010503411293029785
L0.H11,6,"North, East,",0.002197265625,0.0234375,False,1,2.096099615097046,2.0858118534088135,-0.010287761688232422,0.0002853251062333584
L0.H11,7,"20, 21,",0.032470703125,0.2421875,False,1,3.33726167678833,3.1563591957092285,-0.18090248107910156,0.006240375339984894
L0.H11,8,"Saturday, Sunday,",0.01904296875,0.1328125,False,1,2.383121967315674,2.275031328201294,-0.10809063911437988,0.002035207813605666
L0.H11,9,"February, March,",0.01904296875,0.0625,False,1,1.405761480331421,1.3484731912612915,-0.057288289070129395,0.0010976495686918497
L0.H11,10,"2, 3,",0.0323486328125,0.046875,False,1,3.9650635719299316,3.839121103286743,-0.12594246864318848,0.016603007912635803
L0.H11,11,"T, U,",-0.006591796875,-0.0625,False,1,4.526601791381836,4.548308372497559,0.021706581115722656,0.0015266223344951868
L0.H11,12,"B, C,",0.0009765625,0.109375,False,1,2.532994031906128,2.4706897735595703,-0.06230425834655762,0.0017881133826449513
L0.H11,13,"Up, Down,",0.011962890625,0.078125,False,1,3.3893039226531982,3.282413959503174,-0.10688996315002441,0.0012438707053661346
L0.H11,14,"April, May,",0.0009765625,-0.015625,False,1,1.6733434200286865,1.6681265830993652,-0.005216836929321289,0.0003209308488294482
L0.H11,15,"100, 101,",0.011962890625,0.15625,False,1,3.5318715572357178,3.4583487510681152,-0.07352280616760254,0.002081494778394699
L0.H11,16,"Tuesday, Wednesday,",0.06396484375,0.296875,False,1,2.9783997535705566,2.7433314323425293,-0.23506832122802734,0.012044629082083702
L0.H11,17,"Thursday, Friday,",0.03759765625,0.1953125,False,1,2.369088649749756,2.1873974800109863,-0.18169116973876953,0.005576140247285366
L0.H11,18,"March, April,",0.0068359375,0.03125,False,1,1.3285362720489502,1.2994054555892944,-0.02913081645965576,0.0008173428941518068
L0.H11,19,"East, South,",-0.005615234375,0.015625,False,1,2.7817726135253906,2.769404411315918,-0.012368202209472656,0.0008337676990777254
L0.H11,20,"Friday, Saturday,",0.03759765625,0.15625,False,1,2.5033023357391357,2.3674001693725586,-0.13590216636657715,0.003703861963003874
L0.H11,21,"99, 100,",-0.0084228515625,0.109375,True,2,4.915748596191406,4.759026527404785,-0.1567220687866211,0.014894203282892704
L0.H11,22,"A, B,",-0.00048828125,0.1171875,False,1,2.140479326248169,2.0557470321655273,-0.0847322940826416,0.003048916347324848
L0.H11,23,"January, February,",0.01171875,0.0625,False,1,1.2851768732070923,1.242093801498413,-0.0430830717086792,0.0008007269352674484
L0.H11,24,"May, June,",0.00390625,0.03125,False,1,1.3450031280517578,1.320212721824646,-0.024790406227111816,0.00028197886422276497
L0.H11,25,"1, 2,",0.049072265625,0.234375,False,1,3.0380711555480957,2.8255772590637207,-0.212493896484375,0.012507297098636627
L0.H11,26,"November, December,",0.010986328125,0.1015625,False,1,2.9685099124908447,2.8830785751342773,-0.08543133735656738,0.0013751648366451263
L0.H12,0,"10, 11,",-0.010498046875,-0.15625,False,1,3.2723989486694336,3.329965353012085,0.05756640434265137,0.0022988487035036087
L0.H12,1,"3, 4,",0.0159912109375,0.0234375,False,1,3.762195587158203,3.6903533935546875,-0.07184219360351562,0.005639829207211733
L0.H12,2,"Monday, Tuesday,",0.02880859375,0.21875,False,1,1.582030177116394,1.4405649900436401,-0.1414651870727539,0.0035654092207551003
L0.H12,3,"5, 6,",-0.001953125,-0.0078125,False,1,3.500905990600586,3.47505259513855,-0.025853395462036133,0.002966242376714945
L0.H12,4,"4, 5,",0.0040283203125,0.0546875,False,1,3.9696288108825684,3.8986763954162598,-0.0709524154663086,0.0030887355096638203
L0.H12,5,"7, 8,",0.006103515625,0.078125,False,1,3.577009677886963,3.522653579711914,-0.05435609817504883,0.0023601376451551914
L0.H12,6,"North, East,",-0.001220703125,0.0078125,False,1,2.096099615097046,2.0860342979431152,-0.010065317153930664,0.0001150122843682766
L0.H12,7,"20, 21,",-0.003173828125,-0.0625,False,1,3.33726167678833,3.378171443939209,0.040909767150878906,0.001089602243155241
L0.H12,8,"Saturday, Sunday,",0.02734375,0.15625,False,1,2.383121967315674,2.218661308288574,-0.1644606590270996,0.003513303119689226
L0.H12,9,"February, March,",0.00146484375,0.015625,False,1,1.405761480331421,1.4010906219482422,-0.004670858383178711,-0.0001473930897191167
L0.H12,10,"2, 3,",0.0137939453125,-0.046875,False,1,3.9650635719299316,3.8645055294036865,-0.10055804252624512,0.008338289335370064
