head,prompt_count,base_token_prob_delta_mean,base_token_prob_decrease_ratio,base_token_changed_ratio,base_token_logit_delta_mean,base_token_rank_post_mean,entropy_delta_mean,kl_divergence_mean,donor_token_prob_delta_mean,donor_token_prob_increase_rate_mean,donor_token_logit_delta_mean,donor_token_rank_pre_mean,donor_token_rank_post_mean,donor_token_rank_increased_ratio
L12.H12,50,-0.00042755126953125,0.56,0.06,-0.00625,1,0.004714527130126953,0.0004376159847015515,1.464366912841797e-05,0.008333285186657406,0.0065625,132,131,0.36
L10.H11,50,-0.00042144775390625,0.54,0.02,-0.0059375,1,0.0025508880615234377,0.00010832228734216188,1.6642808914184572e-05,0.006326461798354698,0.00421875,132,130,0.28
L3.H15,50,-0.0004107666015625,0.66,0.0,-0.00515625,1,0.0024573802947998047,0.00013463624665746465,5.219459533691406e-05,0.004156130902170719,0.003515625,132,131,0.24
L17.H15,50,-0.00040924072265625,0.62,0.02,-0.00953125,1,0.0028059005737304686,9.41334603339783e-05,3.1372308731079103e-05,0.009483944792002735,0.006796875,132,131,0.16
L0.H0,50,-0.0004052734375,0.68,0.06,-0.01109375,1,0.002573404312133789,0.0003150474438734818,6.46042823791504e-05,0.004123284546270822,-0.00140625,132,132,0.3
L17.H8,50,-0.000389404296875,0.68,0.0,-0.00921875,1,0.003017282485961914,9.158268381725066e-05,6.0665607452392575e-05,0.00851849189752378,0.00609375,132,131,0.3
L8.H9,50,-0.0003887939453125,0.48,0.02,-0.00171875,1,0.0025703048706054686,0.00027669597446219993,-3.0088424682617186e-06,0.0019538440479707937,0.000703125,132,131,0.24
L22.H15,50,-0.00037872314453125,0.66,0.02,-0.0078125,1,0.001815643310546875,0.00016799998353235425,2.1891593933105467e-05,0.005641731814779063,0.00421875,132,130,0.26
L21.H1,50,-0.00037261962890625,0.58,0.02,-0.00421875,1,0.0013030529022216796,0.00035089236160274596,-3.520727157592773e-05,0.00017519358559089232,-0.000625,132,131,0.22
L13.H9,50,-0.0003662109375,0.54,0.02,-0.00234375,1,-0.0005406665802001953,0.0008885358966654167,1.2564659118652344e-05,-0.0012014727073279777,-0.000859375,132,132,0.38
L8.H14,50,-0.00036590576171875,0.6,0.0,-0.00265625,1,0.004869375228881836,0.0004111657617613673,2.1505355834960938e-05,0.006168010934247109,0.00546875,132,131,0.32
L10.H1,50,-0.00035888671875,0.46,0.04,0.000625,1,0.002435750961303711,0.000577225569577422,9.691715240478515e-06,0.004591991290651454,0.002890625,132,130,0.28
L19.H6,50,-0.0003533935546875,0.66,0.0,-0.0053125,1,0.0025263023376464844,3.844420134555548e-05,2.6215314865112304e-05,0.004007487848168709,0.001953125,132,131,0.28
L4.H2,50,-0.00033905029296875,0.6,0.0,-0.00609375,1,0.002001514434814453,0.00017425311991246418,2.7767419815063477e-05,0.0013344085595637801,-0.000546875,132,132,0.24
L17.H5,50,-0.0003277587890625,0.7,0.02,-0.0059375,1,0.002193803787231445,0.00010685252360417507,4.684925079345703e-05,0.004331405515035779,0.003125,132,131,0.22
L15.H7,50,-0.00032470703125,0.68,0.02,-0.0059375,1,0.0029045677185058592,6.115815762314014e-05,3.992319107055664e-05,0.0038986712727587334,0.00203125,132,132,0.18
L10.H12,50,-0.0003179931640625,0.66,0.02,-0.00546875,1,0.0009250545501708984,0.00010506784718018026,2.9751062393188476e-05,0.0021579327774011127,0.001171875,132,131,0.24
L20.H11,50,-0.00031585693359375,0.64,0.0,-0.0040625,1,0.0018173599243164063,5.3855522055528126e-05,1.2366771697998046e-05,0.0011200412863854696,-0.0003125,132,132,0.12
L19.H11,50,-0.00030181884765625,0.64,0.02,-0.00609375,1,0.0021843814849853514,0.00011366590530087706,4.524827003479004e-05,0.008010594355075056,0.00609375,132,130,0.32
L19.H14,50,-0.00030059814453125,0.62,0.02,-0.0053125,1,0.0010166549682617187,0.0003065482448437251,-4.3622255325317384e-05,-0.0025717723544734367,-0.00421875,132,131,0.32
L2.H0,50,-0.0002960205078125,0.66,0.0,-0.004375,1,0.0023569297790527344,7.719303626799955e-05,-6.091594696044922e-07,0.0009952000657380102,0.0,132,132,0.16
L21.H0,50,-0.00029449462890625,0.56,0.06,-0.00625,1,0.002289295196533203,0.00013666545230080372,-9.350776672363281e-06,0.0037739322094009747,0.00203125,132,130,0.26
L1.H0,50,-0.0002911376953125,0.68,0.0,-0.00484375,1,0.002123594284057617,7.615841139340773e-05,5.7744979858398435e-06,0.0011121692507281558,0.0,132,132,0.2
L13.H12,50,-0.0002911376953125,0.64,0.04,-0.00453125,1,0.0019681262969970703,0.00011290245674899779,1.035928726196289e-06,-0.0016486153872350062,-0.003125,132,132,0.22
L22.H12,50,-0.00028839111328125,0.54,0.04,-0.005625,1,0.0019242477416992188,0.0005681302805896849,-2.626180648803711e-06,0.003680762372218555,0.0015625,132,129,0.34
L4.H15,50,-0.000283203125,0.7,0.0,-0.0053125,1,0.0019826412200927733,7.541511258750689e-05,6.947517395019531e-06,0.0010134465589742257,-0.000234375,132,132,0.14
L6.H15,50,-0.00028076171875,0.58,0.0,-0.00390625,1,0.0017323780059814453,7.390367936750408e-05,1.5741586685180665e-05,0.0013254901812055928,0.000703125,132,131,0.16
L21.H2,50,-0.00027313232421875,0.64,0.0,-0.00515625,1,0.0017396163940429686,4.430773162312107e-05,2.152085304260254e-05,0.0008567328912266445,-0.000703125,132,132,0.06
L7.H2,50,-0.000264892578125,0.58,0.02,-0.00484375,1,0.0017867088317871094,0.0003948915624641813,3.712773323059082e-05,9.904731253612617e-06,-0.003671875,132,133,0.32
